,Wind,Power
1747,2.0606604243104667,1.3125339638355311
55036,3.910994340212271,8.973313097456685
14562,2.5056308522089377,2.3596224684265
49917,3.733249227421614,7.804628055161152
73999,4.569439461104874,14.31133153668694
7265,2.2522598641187974,1.7137471754999576
20242,2.7028553571221887,2.961826908504445
18480,2.6416740934501557,2.7652154229489505
35067,3.217618259470596,4.996832740370925
78066,4.710656373337654,15.67962003646997
59526,4.066898922441232,10.089772990635861
2658,2.0922927348696168,1.3739109985041058
14978,2.520075463836387,2.400666857953923
69432,4.410861236819871,12.872456860965181
30231,3.0496996493014965,4.254636568242132
76509,4.656593247607033,15.145937879252115
1266,2.0439588421162282,1.2808777994061722
33093,3.14907579948842,4.684255789825107
23172,2.8045926457482144,3.3090294451478455
6043,2.209828817463165,1.6187029464588696
16141,2.560457875669857,2.5179329718268364
28508,2.9898725679695364,4.009122207056163
12674,2.4400745378997444,2.179217302078402
30066,3.043970416324263,4.230703024598125
42411,3.4726212108936445,6.281501963584366
12040,2.418060394217526,2.1207656975133173
65865,4.2870056366393126,11.818256802018034
84272,4.926144978529845,17.93134335085918
59450,4.064260003009294,10.070144650830184
20592,2.715008275558745,3.00195883178615
10880,2.3777821502563685,2.016542811820452
6852,2.2379194203636614,1.6812201797186688
74536,4.588085510248961,14.487243821878955
76348,4.651002905126217,15.091454247068153
3305,2.114758272665193,1.4186441015198772
2160,2.0750008680656027,1.3401274631549358
32983,3.145256310836931,4.667231966330856
85689,4.975346936885844,18.474018282865945
11017,2.382539149758678,2.02866994944595
54200,3.8819662264609542,8.774987713092615
52204,3.8126598687484807,8.313338197074732
17829,2.6190696651581615,2.694836434610994
11514,2.399796293938587,2.073072038703402
36688,3.273903633143902,5.263673403637292
33949,3.1787983657218257,4.818148733082752
46833,3.626164654683503,7.152103987350641
24960,2.8666766976469633,3.533681539139382
30120,3.045845438025903,4.2385259133784645
82226,4.855102489612149,17.166686082543624
21653,2.7518489797335617,3.1258277907774437
46047,3.598872672137409,6.991827482496803
83564,4.901561360663896,17.664225097316926
6699,2.2326068588756813,1.6692755139818078
54218,3.8825912336948343,8.779226786953942
41544,3.4425166957950903,6.119549114160331
57764,4.005717658769198,9.641226016095397
81346,4.824546580400236,16.844602638870466
14457,2.5019849766779707,2.349337180728917
75874,4.634544381300709,14.931807942649334
22983,2.7980300697924743,3.2858549746686934
17276,2.599868054028403,2.6359986407234524
22896,2.795009201495388,3.2752238283968933
58779,4.0409611222352115,9.8979504532249
73450,4.550376740471533,14.13296630194198
66684,4.315443465780854,12.055009408250408
27730,2.962858366416278,3.9014310247242414
9353,2.32476070324888,1.8846296818341672
61085,4.1210314934200625,10.498060214640367
40305,3.399495364529682,5.892975275889275
20331,2.7059456706674845,2.9719977556171115
8496,2.2950034143913705,1.8131814489201585
58015,4.014433037419415,9.704293283031722
7979,2.277051817729372,1.77096509009917
44640,3.550017940022454,6.710932990623987
24335,2.844975057581685,3.4540343214956413
20044,2.6959802775495088,2.939282922933284
23622,2.820217826595215,3.3646447701107065
45453,3.578247433419368,6.872304029916524
70746,4.456486764893112,13.27605742518362
7151,2.2483014849708907,1.7047272407295102
21217,2.7367099156240235,3.074521654600272
49691,3.725401914374009,7.755515305444193
17761,2.616708526719059,2.687554672561674
1649,2.0572576071482307,1.3060424403747886
32313,3.1219921526869525,4.56443135820402
5108,2.1773631639255084,1.5484025331570619
22383,2.777196495329807,3.2130026566305987
73009,4.535064063241473,13.99076745719274
4617,2.1603143554902258,1.5123144916959304
45958,3.595782358592113,6.973831521423831
18358,2.637437933309413,2.75193393472694
57566,3.998842579196518,9.591668981303604
72355,4.512355467077166,13.78164860823656
45713,3.587275315686524,6.924451638528495
58757,4.040197224504913,9.892338229482542
23499,2.8159469438303684,3.3493818504638004
15650,2.5434090672345744,2.4679701617678003
3015,2.104688711674904,1.3984755386765801
51537,3.7894998784708154,8.162758568517717
11034,2.3831294343684535,2.0301781589016406
10042,2.348684591256843,1.943414124298175
7859,2.272885102836838,1.7612609472663097
19710,2.684382921098624,2.901513931510638
70676,4.454056181205801,13.254346844101219
69872,4.426139191425826,13.00668016418114
86198,4.993020752555006,18.67159301251358
31187,3.0828944779453464,4.395084594560393
55385,3.923112536024722,9.056983107050923
51171,3.7767913980485885,8.080909702400055
66881,4.32228382272943,12.11242506737951
62101,4.15630967951018,10.769981441607715
40394,3.4025856780749777,5.9090609291077
32914,3.1428604497737243,4.656574465686078
12956,2.449866317897198,2.205557677632383
44410,3.5420317364784313,6.665743586071253
79077,4.745760946307248,16.03278000651883
6990,2.242711142490075,1.692042554936295
40138,3.3936966863042395,5.862870914186615
60587,4.103739626616049,10.36646421535113
33130,3.1503605365802843,4.6899912751611135
85450,4.967048229724881,18.381730310574955
3289,2.1142027106795216,1.4175263316388798
15583,2.5410826514195763,2.4612041151939663
4879,2.1694116830055905,1.5315006412998564
31068,3.0787624856769176,4.377436122150399
32615,3.132478385166495,4.6105794250810055
61152,4.123357909235061,10.515849433091086
784,2.0272225372978854,1.2496705530761514
28175,2.9783099341427564,3.9627888222271026
84349,4.928818620585886,17.9605556571835
3711,2.128855658051598,1.447204510705129
83348,4.894061273857336,17.583262768946494
27154,2.9428581349321172,3.8229554697982384
68124,4.365444044491255,12.478906671885984
81705,4.837012002453732,16.975507005570172
29092,3.010150580446533,4.091249103969718
6396,2.2220859037720344,1.6457876236724573
68367,4.3738816421486355,12.551404887691673
31836,3.1054294609891318,4.492170851325852
41831,3.452482088913066,6.1728476953614715
77895,4.704718804615794,15.620404387996887
17367,2.6030278128219075,2.645621336918999
49143,3.7063739163647726,7.637284194246323
61245,4.1265871132767735,10.540575221068345
67216,4.333915901804419,12.210478920968631
53149,3.845472748527182,8.529831912181503
65557,4.2763110684151435,11.730030105939692
23361,2.811155221703955,3.332312623496993
21644,2.7515364761166214,3.1247629922675504
85409,4.965624602136598,18.365929433941798
3528,2.122501417840484,1.4342842391667792
70872,4.460861815530272,13.315196191157995
24319,2.844419495596014,3.4520112224248543
79438,4.758295813608953,16.160156872055577
32526,3.1293880716211993,4.596947326876962
85161,4.9570133913586965,18.270546397049728
12882,2.447296843713469,2.1986252400396626
32847,3.140534033958726,4.646241415548277
26426,2.917580064584081,3.725285890974531
63065,4.189782289146866,11.032288970288489
86386,4.999548605886642,18.74492227466338
24634,2.8553571221889142,3.4919865304594917
71880,4.495862220627553,13.63107914530873
1539,2.053438118496742,1.298781572496016
38559,3.3388696628433197,5.583283204976211
20348,2.70653595527726,2.9739431464025246
59890,4.0795379576152495,10.184136087881216
39342,3.366057477517101,5.7207878373869745
810,2.028125325524601,1.2513408536996018
20649,2.716987465132698,3.0085287320643945
28192,2.978900218752532,3.9651454979396625
46389,3.610747809581129,7.061268546673275
54769,3.901723399576384,8.909651021704567
55788,3.9371057535388143,9.154244342221943
77103,4.6772184863250725,15.3480862692102
70134,4.435236518941192,13.087045507818633
56769,3.9711686477852752,9.393906913525239
70647,4.453049225106772,13.245359399124176
35763,3.2417852058472896,5.110271417047094
15781,2.5479577309922568,2.4812351003869617
44953,3.5608861213671457,6.77275731450391
76217,4.646454241368534,15.047219376365144
36057,3.2519936573339967,5.158700666658512
148,2.005138948367458,1.209273895329727
29908,3.0384842417157607,4.2078691281975
53898,3.8714799939814117,8.70406883987393
73617,4.556175418696975,14.187065340876515
55827,3.938459935878887,9.163693501923326
64147,4.227352168427876,11.331738569185225
59178,4.054815449252885,10.000104460751318
35816,3.2436255049248253,5.118979366741612
12737,2.4422620632183243,2.185083558934844
53277,3.849917244412551,8.559441771752187
65477,4.273533258486788,11.707186141358726
76696,4.6630863783145635,15.2093845304856
85037,4.952707785969745,18.222978971817287
15543,2.5396937464553986,2.4571705857833135
78882,4.738990034606882,15.964254601259775
85900,4.9826734105718815,18.55575056276726
32360,3.1236241160198612,4.571593015323234
81928,4.844755147629023,17.057161347654702
57344,3.9911341566453316,9.536307309034969
46954,3.6303660922001413,7.176993051075164
61305,4.128670470723041,10.556547893255594
8119,2.281912985103994,1.7823315635034804
63753,4.213671454530724,11.222077646746273
51597,3.7915832359170825,8.17622891722939
74012,4.569890855218231,14.315573209464292
43375,3.50609382053033,6.464900706688859
79006,4.743295639995833,16.00780707692716
46453,3.612970057523814,7.0743142230323155
76239,4.6472181390988325,15.054642085804337
5568,2.1933355710135536,1.582728799735392
31661,3.0993530017708535,4.465852640073789
6730,2.2336832602229193,1.6716910895267307
45018,3.5631430919339344,6.785643661328966
21489,2.7461544693804325,3.106462720360928
55283,3.919570828366069,9.03247585454825
54743,3.900820611349668,8.903467856287937
58118,4.018009467702172,9.730252857305205
72656,4.522806976932603,13.877633677132275
23670,2.8218845125522285,3.370613586643862
6197,2.2151761015752496,1.6304820844397587
43095,3.4963714857810855,6.411268544834031
58208,4.021134503871572,9.752973844945956
23959,2.8319193509184135,3.4067000928240954
32543,3.129978356230975,4.599549131831471
72406,4.514126320906492,13.797880616811005
77348,4.6857255292306625,15.43198514052217
61971,4.1517957383766015,10.734929469837583
25961,2.9014340443755136,3.663779825092163
17200,2.597229134596465,2.627980007154617
6798,2.2360443986620213,1.676997931299287
12708,2.441255107119295,2.1823819125547015
45414,3.576893251079295,6.8645045431047516
71874,4.495653884882927,13.629184263332926
45881,3.593108716536071,6.95828691920473
5135,2.1783006747763283,1.550403489166885
59298,4.0589821641454185,10.030964373003581
13965,2.4849014456185836,2.3015412616453887
57397,3.992974455722867,9.549504874079634
56983,3.9785992893436264,9.446737795825927
58069,4.016308059121055,9.717897391273809
81441,4.827845229690158,16.879177350649496
70579,4.45068808666767,13.22430132446549
68789,4.388534589520711,12.677973399987676
11250,2.3906295211750135,2.0494064258114557
38637,3.3415780275234663,5.596881073044595
75898,4.635377724279216,14.939864109899045
60750,4.109399414345074,10.40941499826423
61584,4.138358082848181,10.631032810335814
26446,2.9182745170661697,3.7279466404310955
56879,3.9749881364367643,9.421038303230523
26432,2.9177884003287073,3.726083982832074
50375,3.7491521892614497,7.904792410525096
63766,4.214122848644081,11.225684564741048
28763,2.99872683711617,4.044845878284964
7120,2.247225083623653,1.7022799368379464
28606,2.9932753851317724,4.0228263117710865
19900,2.6909802196784685,2.9229593486536514
77204,4.680725471359622,15.382636212221527
11127,2.386358638410167,2.0384421836733706
53916,3.8721050012152918,8.708285044753632
66013,4.2921445850067705,11.860808350937102
36640,3.2722369471868884,5.2556385686246285
60680,4.106968830657762,10.390955371964774
79996,4.777671037859234,16.358368588908515
30752,3.0677901364599127,4.330800710636605
4545,2.1578143265547056,1.50707017672963
78513,4.726177386312342,15.835118314864756
80974,4.811629764233382,16.709669774571847
15593,2.541429877660621,2.4622131867811787
73957,4.567981110892488,14.297633397176563
17415,2.604694498778921,2.6507064656372856
21106,2.73285570434843,3.0615500474911865
68428,4.375999722219007,12.569648012700442
58765,4.040475005497749,9.894378792591246
25533,2.886572761258811,3.607769531278925
9013,2.3129550110533685,1.8560634363952526
35395,3.229007280176854,5.05008085627751
4680,2.1625018808088057,1.5169132352889168
32015,3.1116448107038277,4.519197385001753
7697,2.2672600377319183,1.7482166775096497
19601,2.680598155071239,2.889258516568877
85807,4.979444206530168,18.519696737067296
67509,4.344089630667021,12.296672065665467
39117,3.3582448870936004,5.681046521585414
67265,4.335617310385537,12.224865335708637
4200,2.1458350212386716,1.4821093459855985
83193,4.888679267121147,17.525317514561753
13056,2.4533385803076424,2.214948966910926
53056,3.8422435444854686,8.508361383872076
61324,4.129330200581025,10.561609267966844
81894,4.843574578409472,17.044694926282535
80413,4.792150372110788,16.50754807747575
22497,2.7811548744777137,3.226760868094707
19894,2.690771883933842,2.922280514490856
72855,4.529716779129387,13.941336337289266
6954,2.241461128022315,1.6892148626263075
8015,2.278301832197132,1.7738832680395447
10487,2.3641361589833214,1.9820231170925977
43999,3.527760737971504,6.58549806442756
63584,4.207803331057072,11.17525799903893
13087,2.4544149816548804,2.2178656702305757
79840,4.77225430849894,16.302792285161885
85686,4.97524276901353,18.472857946363867
13532,2.4698665493813587,2.2600170937987514
2108,2.0731952916121714,1.3366321426677081
48255,3.6755402261600247,7.4482595052807845
22403,2.777890947811896,3.21541354364858
29645,3.029352191576291,4.170043263199089
70010,4.43093091355224,13.048968866105302
1592,2.0552784175742773,1.3022766219059536
32675,3.1345617426127617,4.619784795705113
64287,4.232213335802498,11.370875724878855
40926,3.4210581140985425,6.005824179834468
60872,4.113635574485816,10.441639722289965
24174,2.839384715100869,3.433712894937465
32216,3.1186240581488214,4.549674571924238
7379,2.2562182432667046,1.7227988713888533
38636,3.3415433048993624,5.59670660184266
34351,3.1927568606118126,4.8818991035178385
23426,2.813412192270744,3.34034523372874
72691,4.524022268776259,13.888823569130327
13957,2.484623664625748,2.3007694970927073
26297,2.9131008460746073,3.708154469227414
14713,2.510873968448709,2.3744662527164526
958,2.0332642738920588,1.2608770748288387
9688,2.3363927823238697,1.9130610381174726
54374,3.888007963055128,8.81602262915389
43985,3.5272746212340422,6.582776043329025
59587,4.069017002511603,10.105545754813786
12709,2.4412898297433996,2.1824750356835345
1280,2.0444449588536906,1.2817919140489364
24476,2.8498709475804116,3.4718970686339605
71980,4.499334483037998,13.662686373538017
1681,2.058368731119573,1.3081597624518035
16937,2.588097084456996,2.6003568428546506
35941,3.247965832937881,5.139556150004927
25060,2.870148960057408,3.546537614751306
51312,3.7816872880473156,8.112376534307973
64102,4.2257896503431756,11.31917786781457
55094,3.9130082524103287,8.987182285477491
83351,4.894165441729649,17.584385548139743
43051,3.49484369032049,6.402867697686651
74717,4.594370305211866,14.546859624932964
34403,3.194562437065244,4.89018626249127
19014,2.66021597472193,2.8238521236697913
2604,2.0904177131679766,1.3702205899134754
54246,3.8835634671697585,8.785823615088459
7555,2.262329425109087,1.7368359176223254
68577,4.381173393210569,12.614283394135876
22645,2.7862938228451717,3.244680923481026
65227,4.264852602460676,11.635989947965076
22099,2.7673352700841445,3.178898005513789
1566,2.054375629347562,1.3005612869233074
81969,4.846178775217306,17.07220246799126
39096,3.357515711987407,5.677346751214664
72536,4.518640262040069,13.83931396457225
54421,3.889639926388037,8.827128675493968
55995,3.9442933367284345,9.204471912036068
26804,2.930705216495561,3.7757886016743507
65826,4.28565145429924,11.807060861661203
52221,3.8132501533582563,8.317200064289004
15403,2.5348325790807764,2.443087940200763
70173,4.436590701281265,13.099036519395021
72420,4.5146124376439545,13.80233869079614
9262,2.321600944455376,1.876955491958133
8580,2.2979201148161437,1.8201033092998777
71071,4.467771617727057,13.377167149309848
35822,3.2438338406694522,5.119965795239278
52031,3.8066528547784118,8.27410597993406
47402,3.645921827798933,7.26964690492903
37045,3.2862996099491895,5.323689588341112
51621,3.792416578895589,8.181621203398473
30264,3.050845495896943,4.259434082752147
10738,2.3728515376335375,2.004024186254332
15355,2.533165893123763,2.4382720201909067
56260,3.953494832116112,9.269040619665118
20650,2.7170221877568026,3.00864407894985
55930,3.9420363661616453,9.188680233706377
69816,4.424194724475978,12.989545625809008
81747,4.838470352666119,16.99086588763014
45136,3.567240361578259,6.809079089241169
9413,2.326844060695147,1.889701012794208
42821,3.4868574867764672,6.35907359825268
1989,2.0690632993437426,1.328656116293484
6091,2.2114955034201786,1.6223682594457953
13210,2.458685864419727,2.2294636311008933
60943,4.116100880797232,10.460424033664271
15544,2.5397284690795034,2.457271370270287
35402,3.229250338545585,5.0512213524481115
18942,2.6577159457864097,2.81589816854916
51536,3.7894651558467114,8.162534188143413
29840,3.0361231032766582,4.198067224807032
39191,3.3608143612773294,5.694096618700098
42977,3.492274216136761,6.3887555554683875
1015,2.035243463466012,1.264562692179167
15586,2.54118681929189,2.4615068077166096
4993,2.1733700621534973,1.5398992247167258
31545,3.095325177374738,4.448464200515917
47164,3.6376578432620748,7.220325895684706
40774,3.415780275234667,5.978070577346778
47963,3.6654012199215265,7.386791133568898
67181,4.332700609960764,12.200209823680135
43578,3.5131425132235323,6.503970487556884
73282,4.5445433396219865,14.078682260069183
60006,4.083565782011366,10.214330996329316
12079,2.419414576557599,2.124330759961011
85400,4.965312098519659,18.362462161256392
52967,3.839153230940173,8.487848085883892
1084,2.037639324529219,1.269033829679034
60974,4.117177282144469,10.468632694924
48595,3.687345918355536,7.520260835520042
17565,2.609902892394588,2.6666394830517923
6323,2.21955115221241,1.6401619556029463
63294,4.197733770066783,11.095220371702718
41214,3.431058229840623,6.05864526438022
49426,3.7162004189863307,7.698190304146902
20832,2.723341705343812,3.029686346765963
4260,2.1479183786849383,1.4864304084290234
2484,2.086250998275443,1.3620433543418942
53142,3.845229690158451,8.528214595305759
50801,3.7639440271299436,7.998724313933342
54403,3.8890149191541568,8.822874194673961
44833,3.556719406474612,6.749010017352275
32783,3.138311786016042,4.636385324853868
66761,4.318117107836896,12.077429412011524
1113,2.038646280628248,1.2709161445725519
42441,3.4736628896167776,6.287156427056891
84017,4.91729070938321,17.834827470769152
56385,3.957835160129168,9.299602081064291
72183,4.5063831757312,13.72699923635101
5148,2.178752068889686,1.5513675269373357
1058,2.0367365363025036,1.2673478179302355
75024,4.605030150811931,14.648349491126037
53281,3.850056134908969,8.560368182319042
42979,3.49234366138497,6.3891366918085675
4114,2.1428488755656896,1.47593043900813
47781,3.6590817023345177,7.3486502720570455
7094,2.2463222953969373,1.7002291663197593
7048,2.244725054688133,1.6966049160562058
69812,4.42405583397956,12.988322306369724
53367,3.853042280581951,8.580302181094094
24805,2.8612946909107744,3.513816081824727
21103,2.7327515364761163,3.0611999708317796
30867,3.071783238231924,4.347733922841179
15149,2.526013032558247,2.4176755570322976
43604,3.514045301450248,6.5089858408792285
34204,3.187652634868459,4.8585225977997295
23891,2.829558212479311,3.398186094110473
20880,2.7250083913008254,3.035252258630281
52096,3.808909825345201,8.288831899518007
18008,2.6252850148728575,2.714067458484246
51932,3.8032153149920713,8.25171080021294
82907,4.8787485966272754,17.418733599449148
45830,3.5913378627067445,6.948003870662731
64473,4.2386717438859245,11.423011480162401
28306,2.9828585979004387,3.980973233353069
64847,4.251658005300987,11.528325482448027
23435,2.813724695887684,3.341458457653572
46830,3.62606048681119,7.151487635261781
76148,4.644058380305328,15.023954887407285
58762,4.040370837625435,9.893613548544284
36300,3.260431254991377,5.198959115341824
14765,2.51267954490214,2.379592393028759
21080,2.731952916121714,3.0585169363240876
55075,3.912348522552344,8.98263735800225
37739,3.310397111077674,5.441661739804532
68567,4.380826166969525,12.611284428318875
39267,3.363453280709267,5.707520208053294
34371,3.1934513130939015,4.885085363442617
22730,2.7892452458940498,3.2550027784895463
84678,4.940242363916249,18.085729279011705
46937,3.6297758075903657,7.173492759668543
55473,3.926168126945914,9.078162205630047
44395,3.541510897116865,6.662803518273216
4679,2.1624671581847013,1.5168401666416964
11102,2.3854905728075555,2.036218471886573
82904,4.878644428754962,17.417617882801515
19466,2.675910600817139,2.874127692592818
59257,4.057558536557136,10.02041344003282
47331,3.643456521487517,7.254910063461812
42730,3.4836977279829626,6.341801654037195
33141,3.1507424854454333,4.691697321831911
29220,3.014595076331902,4.109398097434205
14414,2.5004919038414797,2.3451337517875785
77377,4.686732485329691,15.441936217093573
9171,2.318441185661871,1.8693021632175748
68133,4.3657565481081955,12.481586799680931
19169,2.6655979814581188,2.8410260220997015
50627,3.75790229053577,7.960268384272132
62966,4.186344749360525,11.005156658982468
71832,4.49419553467054,13.615925006281815
74273,4.578953460109492,14.400910369417879
72349,4.512147131332538,13.77973979753845
42401,3.4722739846526,6.27961789610157
72088,4.5030845264412775,13.696877018062528
71713,4.490063542402111,13.578403817689441
34738,3.2061945161402328,4.943799621752121
36034,3.2511950369795946,5.154900999015455
34138,3.1853609416775654,4.848051343594374
76261,4.64798203682913,15.06206723589635
80399,4.791664255373326,16.50252499964883
7477,2.25962106042894,1.7306055837392393
54425,3.8897788168844545,8.82807430137605
76632,4.660864130371879,15.18765026524796
51315,3.7817914559196284,8.113046927348954
55246,3.9182860912742044,9.023596907795207
82363,4.8598594891144575,17.217194978267727
22821,2.7924050046875544,3.266077472603071
68661,4.3840900936353435,12.639493479410222
67680,4.350027199388881,12.347162857644422
18910,2.6566048218150673,2.8123678769852423
43827,3.5217884466255396,6.552108073428622
30311,3.052477459229852,4.266273130435802
39966,3.387724394958275,5.83197258153351
78126,4.712739730783921,15.700432870073776
82534,4.865797057836318,17.280377809552686
50776,3.763075961527332,7.99319143444999
23860,2.828481811132073,3.394309424491045
80042,4.779268278568039,16.374780552836885
31565,3.096019629856827,4.451458981324826
60783,4.11054526094052,10.418124970948234
53351,3.85248671859628,8.576591189564052
41292,3.43376659452077,6.073004079556584
80150,4.783018321971319,16.413356122788368
8067,2.2801074086505633,1.7781040707448459
62651,4.175407122767624,10.919122599592098
26658,2.9256357133763125,3.7562285170914653
25764,2.894593687426938,3.6379279291861235
5855,2.2033009641315293,1.6044002926743026
26136,2.907510503593792,3.6868471764000232
19095,2.6630285072743898,2.8328182106103617
56905,3.9758909246634797,9.427458801100487
85239,4.959721756038842,18.300510211811876
76064,4.641141679880555,14.99566528181159
73977,4.568675563374576,14.304155230109503
33221,3.153520295373789,4.704117381764385
12994,2.451185777613167,2.2091232339960323
2579,2.089549647565365,1.3685143077246067
60428,4.098218729383442,10.324681431619911
29680,3.030567483419947,4.175063992964038
8354,2.290072801768539,1.8015201563512862
73484,4.551557309691084,14.143969307936961
80507,4.795414298776606,16.54130085714752
35155,3.220673850391787,5.011081895680622
18965,2.658514566140812,2.818437389588982
5100,2.1770853829326726,1.5478099881059961
76298,4.649266773920994,15.07456049350974
47536,3.6505746594289286,7.297514447545778
55441,3.9250570029745715,9.070456899391733
30717,3.066574844616257,4.325655865162173
56466,3.9606476926816283,9.319441733500408
66902,4.323012997835622,12.118556248901434
15361,2.53337422886839,2.438873663767396
79174,4.74912904084538,16.0669399141772
21129,2.733654324702832,3.0642348552783867
30661,3.064630377666408,4.317432590261429
2795,2.0970497343719257,1.3833034193527658
30847,3.071088785749835,4.344785851465001
79094,4.746351230917025,16.038763291757792
8507,2.295385363256519,1.8140868826847325
701,2.0243405594972166,1.2443483867795024
86351,4.998333314042986,18.7312560324338
78302,4.718850912626303,15.761590081640044
23075,2.8012245512100833,3.29712210634695
35403,3.2292850611696897,5.051384294488352
38463,3.3355362909292934,5.56657762467226
74085,4.5724256067778555,14.339407401446445
81608,4.833643907915601,16.94007068064918
34386,3.1939721524554683,4.88747596798384
10976,2.3811155221703952,2.0250355766514976
8249,2.286426926237572,1.7929295991497887
71537,4.483952360559728,13.523036757327603
81836,4.841560666211414,17.023442699560054
36960,3.2833481869003114,5.309358862391641
15616,2.542228498015023,2.464535098037741
63937,4.220060417365941,11.273201378410704
28464,2.988344772508941,4.002979481009351
73495,4.551939258556233,14.147530326293015
70800,4.458361786594752,13.29282177701572
53032,3.841410201506962,8.502826457142945
53451,3.8559589810067245,8.599802450057664
36492,3.2670979988194304,5.230915974943769
70594,4.451208926029237,13.228944567885351
86253,4.994930496880751,18.693025895054838
6634,2.2303498883088926,1.6642181546638115
60574,4.103288232502691,10.363043789112364
42508,3.475989305431776,6.299796978508894
21054,2.731050127894999,3.0554858291098133
37000,3.284737091864489,5.316099525544848
75730,4.62954432342967,14.883531750724384
78470,4.7246843134758505,15.820115376112991
39411,3.3684533385803075,5.733012201573219
78227,4.716246715818469,15.735509388319546
37605,3.305744279447679,5.418748870033094
3341,2.116008287132953,1.421161231838317
83675,4.90541557193949,17.705927240009594
19631,2.6816398337943728,2.8926281176717334
42409,3.4725517656454357,6.281125119944034
73237,4.542980821537286,14.064165532173737
8962,2.3111841572240417,1.8518035594788629
4615,2.1602449102420165,1.51216865225508
70437,4.4457574740448385,13.180399102494137
18282,2.6347990138774753,2.743681757805898
60985,4.1175592310096185,10.471546477634224
3576,2.1241681037974978,1.4376656913574497
44543,3.546649845484323,6.691850028929802
13514,2.4692415421474787,2.2583018153535686
17881,2.620875241611593,2.7004137071043988
4040,2.1402794013819606,1.470627471135966
78788,4.735726107941064,15.93129170624441
28799,2.9999768515839302,4.049906249638312
70711,4.455271473049456,13.26519917357802
63797,4.215199249991319,11.234288795632883
76958,4.672183705829928,15.298575372647694
29289,3.016990937395109,4.11920376635954
34615,3.201923633375386,4.924069432187624
44473,3.5442192617970116,6.678101315634734
61938,4.150649891781155,10.72604378133764
25026,2.868968390837857,3.54216305659373
55515,3.9276264771583005,9.088282040712768
36424,3.2647368603803284,5.219582988083299
71755,4.4915218926144975,13.59163870860811
12750,2.442713457331682,2.186295365213332
5875,2.203995416613618,1.605917830671875
30439,3.056921955115221,4.284935730332372
44622,3.5493929327885736,6.707389084654673
64812,4.250442713457332,11.518442555174222
1416,2.049167235731895,1.290694528337213
74125,4.573814511742034,14.352478444754903
20320,2.705563721802336,2.9707394255316713
38514,3.33730714475862,5.575448308860528
25004,2.868204493107559,3.5393343779024975
84854,4.946353545758631,18.152929600695117
73682,4.558432389263764,14.208159120241733
52579,3.825680852787648,8.39880447751821
20506,2.7120221298857627,2.9920644636294007
73146,4.539821062743782,14.034839982995399
71677,4.488813527934351,13.567066466068757
43084,3.4959895369159364,6.409167644580852
40366,3.401613444600053,5.903997122340814
57769,4.0058912718897215,9.642479661028387
7464,2.2591696663155822,1.7295686455419348
76402,4.652877926827857,15.109713672404817
28933,3.004629683213926,4.068779167756264
34891,3.2115070776282133,4.9684155167467035
69431,4.410826514195766,12.87215286457648
60527,4.101656269169782,10.350683910071195
1480,2.0513894836745794,1.2948982187548366
7130,2.2475723098646974,1.703069133614695
61164,4.123774580724314,10.519037682227966
56090,3.947591986018357,9.227584587628144
28649,2.9947684579682634,4.028849181487371
40187,3.3953980948853575,5.871693276597028
36755,3.2762300489589,5.274902381082199
51398,3.7846734337202976,8.13160911748859
24367,2.8460861815530274,3.4580828906589702
78825,4.737010845032929,15.944261042287726
61530,4.13648306114654,10.616589120331309
53476,3.856827046609336,8.60561180133449
67734,4.351902221090522,12.363135984502131
4619,2.1603838007384346,1.512460340513361
60664,4.106413268672091,10.386739095314491
58359,4.026377620111344,9.791174019667103
45653,3.5851919582402574,6.912394243918519
71919,4.497216402967627,13.643400159342422
13661,2.4743457678908323,2.2723353466612104
37888,3.315570782069237,5.467215220941529
47961,3.6653317746733176,7.386371287723325
76944,4.671697589092466,15.293800654696268
3074,2.106737346497066,1.4025632052832497
17170,2.596187455873332,2.624819238980575
65216,4.264470653595527,11.632863962926082
40370,3.4017523350964707,5.904720346116753
30608,3.0627900785888724,4.309659453511125
10439,2.3624694730263083,1.977834168285677
10238,2.3554902255813146,1.960357047446304
73275,4.544300281253255,14.076423446625933
4185,2.145314181877105,1.4810303904367204
39661,3.377133994606419,5.7774492135346085
50926,3.768284355142999,8.026427012829222
69121,4.400062500723388,12.778144514036748
31737,3.1019919212027913,4.477269599438347
72911,4.531661246079237,13.95929779551503
25596,2.8887602865773907,3.6159779537241916
68482,4.377874743920647,12.585812407774307
41075,3.4262317850901054,6.0331132565981855
70257,4.439507401706038,13.124888186225391
34055,3.1824789638768967,4.834904319593794
62828,4.181553027234111,10.967410138204079
46355,3.609567240361578,7.054344559127927
41221,3.431301288209354,6.0599329505622075
20280,2.704174816838158,2.966166673903263
86027,4.987083183833146,18.60506089417338
57132,3.9837729603351892,9.483638643754809
67594,4.347041053715899,12.32175258725989
27213,2.9449067697542795,3.83094494055544
34865,3.2106042894014974,4.964226673804812
18424,2.6397296265003067,2.7591137090274507
9465,2.328649637148578,1.8941035183514097
81392,4.82614382110904,16.861338176316877
893,2.03100730332527,1.2566829253681078
44952,3.560851398743041,6.7725591905494555
78644,4.7307260500700234,15.880883402618657
29014,3.0074422157663863,4.080215807560634
77797,4.701315987453558,15.586535236429551
49150,3.706616974733504,7.638786817254195
8394,2.2914617067327168,1.8047999535455903
82878,4.877741640528247,17.407950334172195
37040,3.286125996828667,5.322845891498626
